player_id,value_eur,lasso_predicted_value_eur,ridge_predicted_value_eur,rf_predicted_value_eur
3875,400000.0,0.0,0.0,588796.9
4742,400000.0,0.0,0.0,400885.0
6838,350000.0,1087492.1,1111263.7,402228.7
10003,550000.0,810224.6,879769.6,656802.1
10471,5000000.0,8311927.9,8580725.0,5467450.7
13283,110000.0,0.0,0.0,222055.4
13350,35000.0,0.0,0.0,106842.0
14574,240000.0,0.0,0.0,273291.4
16408,350000.0,4590219.6,4548964.0,529006.5
18940,400000.0,1835871.4,2057620.6,530507.2
22318,150000.0,3863274.4,4050406.2,405532.8
22378,2100000.0,9190539.3,9139638.0,2330690.4
25316,1400000.0,3337486.8,3339722.4,927992.8
26105,1900000.0,5923565.1,6019606.3,2088277.1
28140,4700000.0,11164258.3,11155339.1,4802188.0
28947,1900000.0,7352671.0,7302154.0,1970117.4
29559,2300000.0,10272922.4,10430654.5,4540158.7
29631,120000.0,0.0,0.0,190127.8
30338,1400000.0,0.0,0.0,934537.9
30436,975000.0,733575.4,731244.1,1009544.7
33781,525000.0,4429273.1,4729352.9,647146.2
35865,4400000.0,11592714.5,11586019.8,5997388.1
37403,350000.0,5957799.9,5969098.7,436060.0
37579,4800000.0,9873832.9,9829460.2,4889560.6
37722,825000.0,0.0,0.0,927820.3
38497,1200000.0,6857237.3,6801458.4,1179273.5
39125,5000000.0,9607047.4,9612640.6,4439183.5
39514,325000.0,0.0,0.0,373185.2
40613,5000000.0,9364277.2,9358756.3,5975791.4
41023,275000.0,0.0,0.0,343357.3
41112,1200000.0,7663739.3,7637617.9,1678305.0
41132,400000.0,0.0,0.0,437192.8
42086,625000.0,0.0,0.0,763434.8
42547,375000.0,0.0,0.0,410966.7
42714,1900000.0,3773298.2,3880774.7,2009804.6
43256,2000000.0,5687701.5,5711634.5,2137746.5
43266,230000.0,0.0,0.0,288835.9
43734,350000.0,0.0,0.0,381696.3
44177,210000.0,4083499.1,3783963.3,247341.7
44501,11000000.0,15810269.1,15734705.8,11541365.9
44607,300000.0,0.0,0.0,329278.3
44713,1900000.0,6632437.4,6522307.4,1708479.4
45340,750000.0,3669815.9,3544621.1,734310.5
45693,1400000.0,8195007.7,8027994.9,1733565.4
46111,550000.0,0.0,0.0,498509.6
46156,4300000.0,12385894.7,12478220.9,5327072.5
49275,6000000.0,9438757.9,9487302.2,6387430.7
50201,5500000.0,8784620.1,8724814.3,5080935.3
50413,600000.0,3400246.3,3469087.0,598176.7
51894,2800000.0,5237785.4,5481108.5,2800265.0
52262,1400000.0,4482329.5,4451106.9,1424106.1
52530,725000.0,0.0,0.0,763794.3
52920,4600000.0,10168282.7,9993670.9,6308351.3
53742,400000.0,0.0,0.0,428351.6
54984,14500000.0,12859050.5,12964508.2,14698688.9
55356,1400000.0,3754639.0,3701814.8,2238968.2
56790,2300000.0,6129265.6,6215324.1,2111176.1
56820,250000.0,0.0,0.0,324482.3
56836,525000.0,753519.0,915958.0,578017.7
57404,1500000.0,2712626.6,2877360.2,1377302.0
57851,450000.0,0.0,0.0,455581.4
57876,275000.0,1789860.0,1523863.0,400488.9
58330,5500000.0,10268358.0,10102406.5,5758127.7
58426,1200000.0,1091968.0,1129261.5,1272389.8
58579,825000.0,0.0,0.0,1049860.7
59196,850000.0,543458.3,510270.2,702309.0
59389,2900000.0,9327465.9,9055784.0,2867048.4
60709,1000000.0,0.0,0.0,926644.7
60799,2900000.0,7527573.3,7573999.2,2726988.4
60889,2100000.0,8768133.4,8986566.1,2325672.2
61575,1200000.0,1279269.8,1287857.8,1117084.9
61856,1300000.0,1614096.5,1821172.3,1274967.1
62121,4600000.0,10102121.1,10000595.7,4786452.9
62240,220000.0,0.0,0.0,390348.7
62947,250000.0,0.0,0.0,301363.9
63342,3900000.0,8631482.6,8689837.2,4447811.2
64411,2100000.0,5855548.6,5977671.0,2621868.4
66587,3500000.0,5938291.6,5813409.1,3127681.4
67082,11500000.0,13506394.3,13420061.2,11639553.8
67232,220000.0,0.0,0.0,244119.8
67339,110000.0,0.0,0.0,252020.6
67420,6500000.0,8816624.4,8918202.6,5724787.2
67570,975000.0,0.0,0.0,921912.5
70132,900000.0,2719557.3,2716855.2,888278.9
70285,5500000.0,11958047.6,11866782.6,6041843.0
71394,1300000.0,4128272.5,4184974.1,1393846.6
72638,975000.0,0.0,0.0,920657.3
72776,210000.0,1484007.8,1507926.1,280346.9
73250,15000000.0,12859636.0,12668131.2,13494489.5
73517,1200000.0,2674302.5,2723595.8,1317391.0
73794,35500000.0,19485485.1,19224804.7,34353741.6
74297,13500000.0,13045782.3,13069505.8,13181803.5
74689,525000.0,7117862.8,7045120.8,856862.6
74810,12000000.0,11614472.7,11552405.2,12255882.6
75453,550000.0,0.0,0.0,642383.9
75921,3900000.0,11287263.1,11169790.6,4636375.0
77274,2900000.0,7587165.6,7595334.8,2723784.7
77314,1000000.0,1195802.1,1141314.7,925263.1
77932,1300000.0,2575378.6,2660611.2,1375896.5
77966,2300000.0,5289785.6,5381019.4,2123316.0
79503,1900000.0,5337123.3,5080450.6,1708690.1
80060,475000.0,0.0,0.0,455760.2
81173,1800000.0,5850803.7,5815625.6,1930413.5
82361,1100000.0,3796804.6,3921476.9,1061251.0
82657,625000.0,0.0,0.0,544987.6
82863,2900000.0,7296272.7,7279355.4,2680646.7
84511,725000.0,870568.8,945053.8,767326.2
85543,650000.0,0.0,0.0,513153.8
85763,875000.0,0.0,0.0,851022.1
85789,18000000.0,14482081.3,14306064.7,17024698.8
85946,600000.0,0.0,0.0,495822.9
88528,130000.0,2668199.4,2350040.1,241318.4
90343,725000.0,0.0,0.0,884721.4
90451,7500000.0,10128354.3,10195836.6,7823592.7
93740,24500000.0,13137341.7,12903240.5,19534051.8
95472,325000.0,0.0,0.0,357502.5
96718,7500000.0,13563915.1,13375181.4,8553764.9
99100,1000000.0,0.0,0.0,927746.3
101118,4000000.0,7708154.1,7752281.0,3572410.2
101922,425000.0,1243036.5,1400805.1,350304.3
102558,79500000.0,22755186.3,22687071.5,73164138.1
103585,1000000.0,1851647.3,1985593.7,1099535.8
103890,4100000.0,9670353.4,9644788.4,4255842.4
104466,4900000.0,8548630.2,8553279.0,3603656.9
107010,34500000.0,17380094.4,17134596.8,32657512.7
108198,2900000.0,9061298.7,8974863.9,3257977.2
108537,10000000.0,13438815.9,13416718.4,10239553.4
109792,825000.0,0.0,0.0,766837.8
110366,2300000.0,7144412.0,7055674.3,2199018.8
110668,775000.0,0.0,0.0,740773.7
111058,3700000.0,7680951.3,7637708.2,3624312.9
111180,1200000.0,3957844.7,4099255.0,1335771.0
111433,1300000.0,2145463.9,2063426.6,1224946.7
111873,33500000.0,17158151.0,17343127.0,29481883.9
112541,11000000.0,12287175.5,12556428.4,10868266.0
112930,3100000.0,8254459.1,8198954.3,4416444.1
112948,1400000.0,6043976.6,6089895.0,2134439.2
115608,240000.0,0.0,0.0,318478.8
116598,1400000.0,11752342.3,11682094.9,4608477.7
118074,725000.0,351316.7,444623.3,769030.4
120186,1600000.0,7916808.8,7942447.7,1944338.8
121032,425000.0,0.0,0.0,401627.8
122675,1200000.0,546671.6,729668.8,1144874.4
122797,25500000.0,17175858.7,17036340.9,22816163.4
123021,1400000.0,4132124.1,4205291.1,1409610.3
123742,10500000.0,10052623.5,10038283.9,9166442.8
124422,1200000.0,2333384.0,2440973.3,1379539.4
124715,4700000.0,7040284.8,6971367.3,3849692.9
125251,3900000.0,9277440.8,9285910.1,3790025.0
125561,850000.0,0.0,0.0,763027.0
125735,220000.0,0.0,0.0,319900.5
126281,1900000.0,4872681.5,4888295.2,1703024.6
126659,725000.0,0.0,0.0,709226.1
127098,350000.0,0.0,0.0,322602.2
128488,1000000.0,0.0,0.0,1210746.5
128905,575000.0,0.0,0.0,482063.6
129129,21000000.0,18046946.0,17927577.6,20124497.4
129693,1600000.0,5279642.8,5209751.5,1431332.2
129893,1100000.0,1096952.1,1046661.7,1006189.6
130280,425000.0,0.0,0.0,420458.4
131708,4800000.0,8275086.9,8301602.2,5325987.8
131933,3800000.0,8626211.4,8616038.3,4609873.6
132060,950000.0,227250.3,93464.4,993601.7
132319,200000.0,0.0,0.0,219724.4
134657,625000.0,0.0,0.0,510657.3
136536,575000.0,0.0,0.0,482094.9
138679,825000.0,0.0,95653.1,764971.3
140757,3100000.0,5733312.6,5792377.2,2738936.3
140804,3300000.0,8785197.3,8862614.5,2531694.2
142023,875000.0,689755.9,698024.3,768346.6
144244,2700000.0,9291716.5,9256907.8,3263234.7
145769,2500000.0,6380863.4,6404140.6,2642189.7
146714,1500000.0,5844887.0,5962424.3,1575116.0
149237,1800000.0,5445558.9,5459059.0,1774463.9
149498,25000000.0,15788399.4,15643747.7,24830018.9
149729,21000000.0,14540659.5,14580645.0,17267715.4
151582,975000.0,808575.4,918433.8,925391.1
152776,1200000.0,589229.6,615758.4,1051918.4
153198,800000.0,0.0,0.0,788305.2
156941,2700000.0,6686519.9,6663106.9,2615734.7
157506,5500000.0,10318514.9,10220136.4,4963375.4
157626,750000.0,0.0,0.0,734102.9
157672,19000000.0,14804889.0,14780801.6,18048234.2
157897,1200000.0,0.0,0.0,1125872.8
159844,3500000.0,7887770.7,7875207.9,3146833.7
159894,575000.0,0.0,0.0,507931.2
160285,1600000.0,4666325.7,4646545.8,1454224.4
161484,350000.0,0.0,0.0,347290.2
163216,2300000.0,7005898.5,6921132.2,2516561.9
164292,3000000.0,7453217.1,7401739.0,2560630.6
164478,825000.0,0.0,37061.5,909656.4
165345,875000.0,0.0,0.0,909383.2
166725,1300000.0,0.0,0.0,1125373.1
167850,63000000.0,22943709.1,22847756.8,61489366.1
169092,2400000.0,7543197.5,7500493.5,2124643.6
169368,2200000.0,5596837.5,5620264.6,1873607.7
170459,220000.0,0.0,0.0,262465.2
170460,1100000.0,1610475.8,1629701.5,908649.2
170644,825000.0,2279053.3,2302664.7,766809.9
170646,8000000.0,11040763.8,11009184.6,7816577.0
170904,1100000.0,499317.4,605313.3,1144874.4
171362,2000000.0,2999435.8,2785210.9,1974025.6
175188,1300000.0,4003458.3,4100478.7,1578272.4
175597,1400000.0,2401905.2,2620251.0,1417971.3
175600,1900000.0,5488543.9,5412144.8,2014254.1
175773,575000.0,0.0,0.0,516389.5
176906,1000000.0,0.0,0.0,905500.0
176961,600000.0,0.0,0.0,520013.3
177907,42500000.0,19157208.8,19152133.4,47567248.9
179635,2800000.0,8968133.0,8891340.4,2710419.4
180497,850000.0,0.0,0.0,767878.1
182574,6500000.0,10147670.8,10114220.5,6611579.4
182898,775000.0,1838634.5,1825371.6,1174809.9
182916,1700000.0,4015585.6,3951399.9,1710570.5
183166,350000.0,0.0,0.0,374019.0
183288,48500000.0,20955055.9,20940831.3,44726209.5
183647,12000000.0,11736609.9,11539808.5,12371813.8
184779,1200000.0,3429982.8,3324336.4,1372530.6
184992,1600000.0,3375399.5,3402687.3,1423038.0
185427,2600000.0,6987142.8,6862947.6,2774938.5
185593,8000000.0,9667462.5,9657957.5,6785324.3
186290,400000.0,0.0,0.0,354022.9
186557,600000.0,0.0,0.0,524324.6
187212,825000.0,794838.7,803345.8,993682.4
187283,1100000.0,2047353.3,2045987.5,950347.3
187499,950000.0,0.0,0.0,1048556.0
187896,1100000.0,305280.6,333585.4,1101687.1
189452,2100000.0,6810772.7,6836684.7,2774033.1
192360,875000.0,0.0,0.0,921974.5
193289,1600000.0,0.0,0.0,1736895.8
193632,425000.0,0.0,0.0,600601.9
194438,750000.0,0.0,0.0,909656.4
194975,1000000.0,1326923.9,1349768.8,1180912.2
195171,11500000.0,10584615.1,10580970.6,9509692.0
195778,7000000.0,9857519.6,9866009.7,6130639.8
197747,31500000.0,14769624.3,14820923.7,28233101.8
197791,625000.0,0.0,0.0,507117.5
198027,1600000.0,883590.4,852097.8,1437827.2
198400,1000000.0,161897.5,192279.4,923955.3
199248,17500000.0,14648821.9,14644334.6,19448449.2
199927,2600000.0,6108623.7,5997314.5,2828029.5
202278,7500000.0,10373039.2,10363713.0,6963481.7
203394,7500000.0,12486000.9,12440880.9,7844991.7
203412,3100000.0,7133075.8,7087193.0,2490141.6
203655,1300000.0,3176116.6,3275934.1,1379652.4
205587,4600000.0,9234712.5,9255602.9,3495240.6
210146,700000.0,0.0,0.0,741922.2
211072,18000000.0,14689686.1,14561915.4,17121933.9
211121,1100000.0,2335055.0,2326416.0,1354012.3
215876,40500000.0,20175861.1,20045912.4,37308145.2
216263,250000.0,0.0,0.0,311635.0
216375,1400000.0,2225347.7,2285968.4,1246637.9
216804,3200000.0,7928138.2,7700164.8,3509499.8
221315,2100000.0,5239190.9,5010957.7,1932284.6
221815,220000.0,0.0,0.0,300767.4
221968,525000.0,0.0,0.0,666198.7
223367,2400000.0,8315507.2,8273356.6,2636291.9
225393,800000.0,0.0,0.0,672239.5
226410,1300000.0,4509166.1,4762316.4,1492662.5
227961,14000000.0,13589156.4,13565466.9,13548554.7
230921,525000.0,0.0,0.0,439737.9
234249,1600000.0,3303533.0,3359568.6,1358657.0
234880,375000.0,0.0,0.0,287344.5
237426,240000.0,0.0,0.0,308443.9
238865,1000000.0,2064602.9,2170344.7,1101687.1
240786,2200000.0,5127964.6,5056211.0,2101373.2
241076,1100000.0,0.0,0.0,953351.4
241641,80000000.0,21980061.1,21908954.6,63562671.7
242606,2800000.0,7981879.6,8049096.6,2895470.6
243589,2800000.0,9717870.1,9621726.1,3031033.7
243779,900000.0,0.0,0.0,764597.6
245585,975000.0,0.0,0.0,895512.7
250138,1800000.0,4481824.3,4305865.3,1787388.7
250870,2400000.0,7826961.5,7858701.7,2849439.5
251848,9000000.0,14207839.1,14161655.7,9278774.8
251888,625000.0,0.0,0.0,797468.7
251930,1400000.0,3881742.4,3856957.5,1274967.1
253206,6000000.0,10004680.3,9661456.8,5487852.9
253290,775000.0,0.0,0.0,795206.9
253839,3500000.0,6565066.3,6679523.4,3599243.5
253892,875000.0,0.0,0.0,766132.1
254254,550000.0,0.0,0.0,419634.6
255220,1000000.0,3164745.6,3115892.7,934870.5
255468,1600000.0,3523365.8,3664649.9,1765839.5
255496,425000.0,0.0,0.0,398103.2
255731,1000000.0,885948.9,744972.8,840558.1
255916,2900000.0,5801863.8,5902729.4,2545344.2
256669,425000.0,0.0,0.0,371978.5
257388,11500000.0,12131215.7,12008031.4,9030510.3
258511,1000000.0,958090.5,926573.9,1024095.2
260838,325000.0,0.0,0.0,461031.8
260846,1400000.0,4009243.8,3923118.5,1331967.9
263804,1600000.0,3023192.3,2991359.5,1328972.9
263843,3700000.0,9854857.5,9819723.0,4331765.1
265625,2200000.0,6133789.7,6159675.3,2251723.7
265879,1000000.0,0.0,0.0,882578.8
266615,975000.0,1176732.4,1161564.0,1000423.3
268555,1100000.0,0.0,0.0,909888.6
269171,1500000.0,4317068.1,4334032.4,1780325.7
271098,6500000.0,9986333.4,9968408.0,5983317.0
273054,850000.0,0.0,0.0,679751.7
275361,500000.0,0.0,0.0,661134.3
276896,16000000.0,13907946.2,13775267.8,15980615.4
277242,850000.0,0.0,0.0,894128.2
278531,2700000.0,5799564.5,5849714.8,3433243.1
282724,3000000.0,6242811.6,6138561.5,2751122.9
283602,475000.0,0.0,0.0,453931.9
283735,14000000.0,13985192.0,13956507.5,15657557.0
284430,1900000.0,6748027.3,6578982.2,2472963.5
286849,1900000.0,3440938.2,3599656.0,1695073.6
288255,38500000.0,20470763.2,20340314.4,41736757.1
288426,925000.0,1219656.5,1300574.2,1003197.5
289855,475000.0,0.0,0.0,546258.1
290532,14000000.0,11889995.7,11944247.9,12016912.7
290595,375000.0,0.0,0.0,444869.9
291968,1600000.0,5467276.6,5500099.4,1755002.5
292545,850000.0,0.0,0.0,768346.6
293169,11000000.0,11629020.6,11603254.8,10399032.4
293283,525000.0,0.0,0.0,770951.1
293592,1200000.0,239869.0,375685.5,1027399.4
295060,3600000.0,8904707.5,8852497.8,3964301.6
296782,2800000.0,8285006.9,8330352.7,2762973.1
306330,1500000.0,0.0,0.0,1337030.5
309180,2700000.0,5832933.8,5681132.0,2284314.7
309570,650000.0,0.0,0.0,800353.9
310662,1600000.0,4212767.8,4207591.4,1714172.7
312666,800000.0,850554.8,828576.2,787026.2
312731,1900000.0,5403937.5,5399795.6,2043481.6
313359,1800000.0,4344401.3,4405582.7,2073066.2
315280,1600000.0,4868464.1,4834451.5,1742967.3
315843,725000.0,228578.8,313837.3,798550.3
315852,2300000.0,4522356.0,4541203.5,2125280.1
315858,119500000.0,23143717.9,22971125.0,103787916.1
317593,1300000.0,1699725.0,1781623.9,1232294.3
317735,1600000.0,1967885.5,1847236.5,1363835.0
319171,2100000.0,4361731.4,4592284.4,2457044.9
319300,525000.0,0.0,0.0,584942.9
321135,2200000.0,4173975.2,4446580.1,2390905.5
322073,450000.0,0.0,0.0,521425.2
322293,1900000.0,2638314.0,2798993.1,1773258.1
323945,3100000.0,6844929.5,6751729.3,3268830.6
324806,1600000.0,4348027.2,4280897.9,1586978.7
327402,1100000.0,2243470.6,2306181.1,1234919.8
330684,7500000.0,10143116.1,10007184.4,6158059.1
331389,2100000.0,8838460.6,8880063.5,2342619.1
332341,11500000.0,13765128.3,13701144.0,11954244.7
333901,240000.0,0.0,0.0,275599.5
333913,3600000.0,6317568.8,6270672.0,2891616.4
334186,2300000.0,7871596.2,7821300.8,2916866.7
335209,3100000.0,7982727.4,8051757.0,2872988.3
335996,400000.0,0.0,0.0,442510.0
336331,1400000.0,4962564.1,4809642.2,1265857.7
337798,2600000.0,7550789.8,7476782.6,2835923.2
339331,1000000.0,0.0,0.0,918962.0
340321,7000000.0,13970006.2,13982960.6,8043754.2
340728,2200000.0,6132166.6,6085900.8,2163045.5
342703,375000.0,0.0,0.0,334705.0
343463,6500000.0,9190933.4,9207796.7,5055031.5
344069,3000000.0,8291935.5,8298346.9,2921817.0
345577,2700000.0,5690943.7,5646270.3,2377570.1
345590,1900000.0,5742758.1,5696475.6,1841993.1
345748,1100000.0,1330838.5,1276864.1,943959.6
346468,2200000.0,5726443.5,5690707.8,2133415.5
348601,1300000.0,2371252.9,2412141.8,1468925.2
349826,2300000.0,5372131.3,5246401.3,2338265.6
351624,300000.0,0.0,0.0,443851.4
353796,2700000.0,8432572.0,8479612.6,2713414.8
354352,9000000.0,11269932.6,11329513.8,7782737.7
355104,2100000.0,5822631.6,5952608.0,2294797.5
357149,700000.0,0.0,0.0,834431.5
357153,6500000.0,14676810.4,14367571.3,9722850.0
357159,325000.0,0.0,0.0,401421.5
358165,4800000.0,8175764.6,8110110.0,5082452.0
358212,2200000.0,6874360.2,6858032.2,2098846.7
358422,1500000.0,2658992.6,2616124.6,1435226.6
358738,1600000.0,1565049.5,1619646.5,1562890.1
359692,3000000.0,7570393.8,7472626.1,2894774.3
360140,3700000.0,9449816.1,9481185.2,4598801.1
361082,1500000.0,9533017.2,9261816.7,1917729.3
361514,550000.0,1747730.3,1836501.3,788218.9
364240,3400000.0,9346389.8,9424810.9,3944900.5
366045,1500000.0,1256922.0,1190985.2,1300167.1
366217,1100000.0,1146217.0,1026200.9,1228042.7
370791,7500000.0,12619589.5,12623024.9,6323741.3
370885,3700000.0,9844307.4,9688277.4,4257034.5
371002,1800000.0,4733561.3,4473004.4,1607259.8
371436,3400000.0,7685403.0,7516019.8,4351114.0
374882,325000.0,0.0,0.0,455899.4
378224,150000.0,0.0,0.0,239674.9
378883,900000.0,1370756.2,1433632.9,939035.0
379530,1100000.0,485356.5,454388.2,1203772.7
380273,525000.0,0.0,0.0,673372.4
380415,8500000.0,10073477.6,10089752.0,7860686.8
382554,3900000.0,13269257.5,13142061.0,3855780.6
385848,2500000.0,6726946.9,6624577.2,2597459.5
386048,600000.0,0.0,0.0,529211.2
386574,950000.0,3094477.6,3171397.2,1097311.5
387143,550000.0,24995.0,109486.3,725653.1
388165,7500000.0,10769237.3,10790176.9,6027412.0
391004,4800000.0,13014085.6,13023621.1,4903795.3
392655,2600000.0,6441266.4,6381185.1,2813516.3
394327,31000000.0,17730662.7,17905355.4,28891489.8
394872,300000.0,0.0,0.0,332438.0
394906,1400000.0,0.0,0.0,1247633.1
395237,31500000.0,17634119.5,17686180.0,32994195.2
395693,38500000.0,21931604.1,21802831.0,41745172.4
396286,1300000.0,2838363.4,2953348.4,1267773.1
398065,35000000.0,18704775.6,18542210.0,30319275.0
398073,69500000.0,23657079.3,23439187.5,55382355.8
399258,1100000.0,3539951.5,3515899.8,1063321.6
399262,550000.0,0.0,0.0,942380.6
401922,23500000.0,15868617.1,15850992.6,21239847.7
405892,525000.0,0.0,0.0,669992.5
406636,525000.0,1051502.3,934154.9,690847.7
410708,9000000.0,12456672.0,12509348.7,8888919.1
412092,1300000.0,185336.6,300359.7,1010341.3
412660,2200000.0,6697040.2,6622583.7,2411060.3
412946,425000.0,2194243.6,2177013.2,426215.5
412953,1900000.0,7386452.5,7525811.0,2159412.3
413843,3000000.0,8315625.5,8230488.6,3007382.5
417228,1700000.0,6274693.4,6233245.9,2037672.6
419255,550000.0,814979.0,815822.3,863906.7
420210,15500000.0,14872846.5,14601889.1,11729805.8
420219,425000.0,0.0,0.0,499685.0
420808,1300000.0,3335208.7,3245400.1,1344222.6
421765,950000.0,1914645.3,2089044.2,1371831.0
422947,375000.0,0.0,0.0,667994.0
424121,3000000.0,5529067.4,5532679.3,2274461.4
424709,1000000.0,1233493.6,1210683.1,987104.9
425872,700000.0,0.0,0.0,721765.1
428791,6500000.0,13814234.5,13805738.1,7574273.9
430280,1000000.0,3651214.8,3707066.5,1689522.6
431698,4400000.0,8551694.5,8527699.5,5842692.0
432682,775000.0,0.0,0.0,762718.9
432694,1400000.0,6886782.2,6950721.3,1558759.4
433984,2900000.0,6382404.9,6446871.4,3393948.9
435497,1100000.0,1393973.1,1470242.6,949622.3
436063,300000.0,0.0,0.0,346505.8
442703,1000000.0,0.0,0.0,1021356.2
444523,38500000.0,22338359.9,22259793.9,41913654.7
448092,550000.0,0.0,0.0,607473.1
448844,19000000.0,13304202.4,13322551.6,16452882.8
449351,475000.0,0.0,0.0,534171.3
450854,425000.0,0.0,0.0,528782.7
451276,23000000.0,19629948.0,19568325.7,27610928.2
451297,625000.0,0.0,0.0,674261.4
452192,275000.0,0.0,0.0,348495.0
452714,700000.0,0.0,0.0,572906.2
452877,750000.0,0.0,0.0,900219.2
453016,6000000.0,13296030.9,13145362.5,6776354.7
457092,575000.0,0.0,0.0,524476.4
458466,2800000.0,5394706.6,5451327.6,2535428.0
460379,3200000.0,7189625.8,6989347.3,2645115.4
463758,900000.0,2835323.2,2798586.8,957780.6
466808,1100000.0,3372755.2,3417253.0,948633.1
466809,5000000.0,10204227.3,10063039.0,3881597.4
466811,2900000.0,9359434.0,9365960.3,2750952.3
467426,1700000.0,5734558.2,5752053.1,1688560.6
468301,7500000.0,14933077.8,14906512.6,10829385.1
469822,25000000.0,17476009.2,17441305.3,22558629.6
469860,800000.0,3485351.4,3393576.4,855199.7
470608,1000000.0,2102374.8,2218030.5,1074088.9
472243,675000.0,2559281.7,2377036.9,1043790.2
472249,4000000.0,11078305.5,11015588.2,5583510.9
472423,37000000.0,19523126.5,19457176.7,33060191.1
473050,1100000.0,2552510.2,2456870.2,877499.3
475412,3900000.0,8893416.5,8825107.0,3598930.0
475959,12500000.0,18682386.8,18764952.2,21683678.5
476648,500000.0,0.0,0.0,467833.8
480265,775000.0,514127.6,597882.1,654271.8
481690,725000.0,0.0,0.0,736002.6
482145,1900000.0,5410969.8,5535795.6,2202825.8
484994,500000.0,0.0,0.0,580910.3
485583,1600000.0,7278643.2,7318175.4,1351064.6
485962,350000.0,0.0,0.0,602824.5
486057,2200000.0,4186877.8,4297148.6,1802931.4
487417,1900000.0,5605874.6,5614266.3,1724321.5
490760,1000000.0,2085286.5,2067144.0,1053977.1
492955,1300000.0,0.0,0.0,1113845.3
494684,325000.0,0.0,0.0,364549.0
496270,575000.0,0.0,0.0,752540.7
496652,1200000.0,6224124.0,6278363.8,1774185.9
497176,450000.0,0.0,0.0,428367.2
498686,950000.0,0.0,0.0,816848.9
500067,8500000.0,11063635.8,11013116.9,7800347.4
510782,1800000.0,2558820.9,2361657.3,1621133.8
511550,1700000.0,7077731.5,7101950.3,1887576.5
515208,9000000.0,14616793.9,14631098.2,12078366.3
520492,3500000.0,6776470.7,6730404.6,3056013.2
520651,475000.0,0.0,0.0,530971.4
522791,475000.0,0.0,0.0,521271.1
522851,2200000.0,4159094.4,4222028.3,2332070.4
531677,1600000.0,8251193.8,8101585.5,2107723.1
535551,2900000.0,9182328.1,9104565.4,2302641.9
536535,325000.0,0.0,0.0,407669.1
538964,450000.0,0.0,0.0,383933.3
538998,2700000.0,9525949.6,9485558.4,2858757.1
540665,1400000.0,5145398.9,5141782.2,1306654.4
540941,23000000.0,17176499.3,17117482.6,21494198.3
550495,3600000.0,10141431.4,10069457.0,6607096.6
562314,375000.0,0.0,0.0,446827.9
564545,48500000.0,21651423.5,21342222.0,43103488.2
565778,1100000.0,0.0,0.0,1141136.3
566666,1000000.0,5969111.4,5821612.6,1201818.3
568158,1600000.0,5402980.9,5353880.9,1428909.3
569361,425000.0,1011475.0,846368.4,625222.2
569384,1700000.0,6812675.7,7011832.1,1787929.1
569654,110000.0,0.0,0.0,310884.5
569866,3600000.0,9235385.0,9251839.1,3417551.5
576990,450000.0,0.0,0.0,515167.2
579207,1100000.0,0.0,0.0,1390611.1
580747,4600000.0,9816486.7,9875195.4,4198430.8
581781,2400000.0,8907715.0,8999306.0,2861533.1
583585,170000.0,0.0,0.0,284563.6
583607,600000.0,0.0,0.0,1044748.6
585711,700000.0,0.0,0.0,851308.9
585982,2600000.0,3096227.0,3223619.7,2186583.6
586756,750000.0,1948705.8,2019397.7,639183.9
586855,2200000.0,6030492.7,5939061.4,2415307.2
589139,525000.0,272567.4,284410.0,589842.2
592472,250000.0,0.0,0.0,311591.7
592979,1200000.0,3041751.9,3070639.6,997452.4
593480,425000.0,0.0,0.0,395950.9
594991,6000000.0,11488436.5,11428350.3,6567626.0
596821,575000.0,0.0,0.0,618775.4
601407,1900000.0,3391022.5,3445459.6,1775448.2
606603,190000.0,0.0,0.0,400685.5
611426,625000.0,5785806.0,5729327.4,1103037.7
613192,450000.0,2078526.1,2056367.8,638299.1
615350,900000.0,2122423.7,2240766.2,866667.9
617445,1100000.0,2897662.1,2931829.8,1397316.5
618472,1600000.0,8073487.7,8032203.1,1477490.2
621965,600000.0,2360838.6,2305868.3,936933.2
625654,2100000.0,7893532.3,7823142.6,2238228.6
626724,4500000.0,13502258.8,13515114.5,5883517.6
627068,3200000.0,7865046.2,7804325.4,2824216.6
627183,1300000.0,239198.7,194343.9,1348052.2
631278,825000.0,0.0,0.0,1156595.2
634431,1800000.0,8090822.8,8114578.0,2032403.8
636093,1800000.0,4036199.4,3921779.3,1831850.3
641264,500000.0,0.0,0.0,547893.4
645686,600000.0,5735263.3,5670100.6,1072729.3
649026,525000.0,0.0,0.0,957015.7
649266,500000.0,0.0,0.0,483131.6
650350,1900000.0,5412082.5,5526423.1,1769855.4
651842,2600000.0,10253790.7,10046989.7,2595993.5
654539,11500000.0,13902094.8,13869509.8,9109010.2
660139,500000.0,0.0,0.0,614024.9
662752,425000.0,0.0,0.0,538102.3
675341,1600000.0,1455352.9,1555294.7,1474123.9
684210,1300000.0,3044313.1,3007856.5,1238716.9
698259,275000.0,0.0,0.0,356550.2
707844,550000.0,0.0,0.0,607024.9
718201,650000.0,2821374.6,2800279.8,1001002.5
740253,1600000.0,3781774.8,3661857.1,1322352.6
741236,130000.0,0.0,0.0,509394.0
748601,1900000.0,7026786.7,6963684.5,1814188.8
752778,150000.0,0.0,0.0,289601.2
776798,7500000.0,16747238.4,16612316.4,12146936.3
